depth,age
1.579099999999999966e+02,5.743878885350319763e+01
1.579350000000000023e+02,5.744149589171969694e+01
1.579600000000000080e+02,5.744420292993630284e+01
1.579850000000000136e+02,5.744690996815290163e+01
1.580099999999999909e+02,5.744961700636940094e+01
1.580349999999999966e+02,5.745232404458599973e+01
1.580600000000000023e+02,5.745503108280259852e+01
1.580850000000000080e+02,5.745773812101909783e+01
1.581100000000000136e+02,5.746044515923569662e+01
1.581349999999999909e+02,5.746315219745220304e+01
1.581599999999999966e+02,5.746585923566880183e+01
1.581850000000000023e+02,5.746856627388540062e+01
1.582100000000000080e+02,5.747127331210189993e+01
1.582350000000000136e+02,5.747398035031849872e+01
1.582599999999999909e+02,5.747668738853499804e+01
1.582849999999999966e+02,5.747939442675159682e+01
1.583100000000000023e+02,5.748210146496820272e+01
1.583350000000000080e+02,5.748480850318470203e+01
1.583600000000000136e+02,5.748751554140130082e+01
1.583849999999999909e+02,5.749022257961780014e+01
1.584099999999999966e+02,5.749292961783439893e+01
1.584350000000000023e+02,5.749563665605099771e+01
1.584600000000000080e+02,5.749834369426749703e+01
1.584850000000000136e+02,5.750105073248410292e+01
1.585099999999999909e+02,5.750375777070060224e+01
1.585349999999999966e+02,5.750646480891720103e+01
1.585600000000000023e+02,5.750917184713379982e+01
1.585850000000000080e+02,5.751187888535029913e+01
1.586100000000000136e+02,5.751458592356689792e+01
1.586349999999999909e+02,5.751729296178339723e+01
1.586599999999999966e+02,5.752000000000000313e+01
1.586850000000000023e+02,5.752221238683529947e+01
1.587100000000000080e+02,5.752442477367060292e+01
1.587350000000000136e+02,5.752663716050589926e+01
1.587599999999999909e+02,5.752884954734110323e+01
1.587849999999999966e+02,5.753106193417639957e+01
1.588100000000000023e+02,5.753327432101170302e+01
1.588350000000000080e+02,5.753548670784699937e+01
1.588600000000000136e+02,5.753769909468230281e+01
1.588849999999999909e+02,5.753991148151749968e+01
1.589099999999999966e+02,5.754212386835280313e+01
1.589350000000000023e+02,5.754433625518809947e+01
1.589600000000000080e+02,5.754654864202340292e+01
1.589850000000000136e+02,5.754876102885869926e+01
1.590099999999999909e+02,5.755097341569390323e+01
1.590349999999999966e+02,5.755318580252919958e+01
1.590600000000000023e+02,5.755539818936450303e+01
1.590850000000000080e+02,5.755761057619979937e+01
1.591100000000000136e+02,5.755982296303510282e+01
1.591850000000000023e+02,5.756646012354089947e+01
1.592100000000000080e+02,5.756867251037620292e+01
1.592350000000000136e+02,5.757088489721149926e+01
1.592599999999999909e+02,5.757309728404680271e+01
1.592849999999999966e+02,5.757530967088199958e+01
1.593100000000000023e+02,5.757752205771730303e+01
1.593350000000000080e+02,5.757973444455259937e+01
1.593600000000000136e+02,5.758194683138790282e+01
1.593849999999999909e+02,5.758415921822319916e+01
1.594099999999999966e+02,5.758637160505850261e+01
1.594350000000000023e+02,5.758858399189369948e+01
1.594600000000000080e+02,5.759079637872900292e+01
1.594850000000000136e+02,5.759300876556429927e+01
1.595099999999999909e+02,5.759522115239960272e+01
1.595349999999999966e+02,5.759743353923489906e+01
1.595600000000000023e+02,5.759964592607010303e+01
1.595850000000000080e+02,5.760185831290539937e+01
1.596100000000000136e+02,5.760407069974070282e+01
1.596349999999999909e+02,5.760628308657599916e+01
1.596599999999999966e+02,5.760849547341130261e+01
1.596850000000000023e+02,5.761070786024659895e+01
1.597100000000000080e+02,5.761292024708180293e+01
1.597350000000000136e+02,5.761513263391709927e+01
1.597599999999999909e+02,5.761734502075240272e+01
1.597849999999999966e+02,5.761955740758769906e+01
1.598100000000000023e+02,5.762177763626259974e+01
1.598350000000000080e+02,5.762399982049880265e+01
1.598600000000000136e+02,5.762622200473499845e+01
1.598849999999999909e+02,5.762844418897110188e+01
1.599099999999999966e+02,5.763066637320729768e+01
1.599350000000000023e+02,5.763288855744350059e+01
1.599449999999999932e+02,5.763377743113790075e+01
1.599699999999999989e+02,5.763599961537409655e+01
1.600449999999999875e+02,5.764266616808259869e+01
1.600699999999999932e+02,5.764488835231880159e+01
1.600949999999999989e+02,5.764711053655489792e+01
1.601200000000000045e+02,5.764933272079110083e+01
1.601450000000000102e+02,5.765155490502729663e+01
1.601699999999999875e+02,5.765377708926340006e+01
1.601949999999999932e+02,5.765599927349960296e+01
1.602199999999999989e+02,5.765822145773579877e+01
1.602450000000000045e+02,5.766044364197190220e+01
1.602700000000000102e+02,5.766266582620809800e+01
1.602949999999999875e+02,5.766488801044430090e+01
1.603199999999999932e+02,5.766711019468039723e+01
1.603449999999999989e+02,5.766933237891660013e+01
1.603700000000000045e+02,5.767155456315280304e+01
1.603950000000000102e+02,5.767377674738889937e+01
1.604199999999999875e+02,5.767599893162510227e+01
1.604449999999999932e+02,5.767822111586129807e+01
1.604699999999999989e+02,5.768044330009740150e+01
1.604950000000000045e+02,5.768266548433359731e+01
1.605200000000000102e+02,5.768488766856980021e+01
1.605449999999999875e+02,5.768710985280589654e+01
1.605699999999999932e+02,5.768933203704209944e+01
1.605949999999999989e+02,5.769155422127830235e+01
1.606200000000000045e+02,5.769377640551439868e+01
1.606450000000000102e+02,5.769599858975060158e+01
1.606699999999999875e+02,5.769822077398679738e+01
1.606949999999999932e+02,5.770044295822290081e+01
1.607199999999999989e+02,5.770266514245909661e+01
1.607450000000000045e+02,5.770488732669529952e+01
1.607700000000000102e+02,5.770710951093140295e+01
1.607949999999999875e+02,5.770933169516759875e+01
1.608199999999999932e+02,5.771155387940380166e+01
1.608449999999999989e+02,5.771377606363989798e+01
1.608700000000000045e+02,5.771599824787610089e+01
1.608950000000000102e+02,5.771822043211229669e+01
1.609199999999999875e+02,5.772044261634840012e+01
1.609449999999999932e+02,5.772266480058460303e+01
1.609699999999999989e+02,5.772479534285999847e+01
1.609950000000000045e+02,5.772678819285999907e+01
1.610200000000000102e+02,5.772878104285999967e+01
1.610449999999999875e+02,5.773077389286000027e+01
1.610699999999999932e+02,5.773276674286000087e+01
1.610949999999999989e+02,5.773475959286000148e+01
1.611200000000000045e+02,5.773675244286000208e+01
1.611450000000000102e+02,5.773874529286000268e+01
1.611699999999999875e+02,5.774073814286000328e+01
1.611949999999999932e+02,5.774273099285999677e+01
1.612199999999999989e+02,5.774472384285999738e+01
1.612450000000000045e+02,5.774671669285999798e+01
1.612700000000000102e+02,5.774870954285999858e+01
1.612949999999999875e+02,5.775070239285999918e+01
1.613199999999999932e+02,5.775269524285999978e+01
1.613449999999999989e+02,5.775468809286000038e+01
1.613700000000000045e+02,5.775668094286000098e+01
1.613950000000000102e+02,5.775867379286000158e+01
1.614199999999999875e+02,5.776066664286000218e+01
1.614449999999999932e+02,5.776265949286000279e+01
1.614699999999999989e+02,5.776465234286000339e+01
1.615449999999999875e+02,5.777063089285999808e+01
1.615699999999999932e+02,5.777262374285999869e+01
1.615949999999999989e+02,5.777461659285999929e+01
1.616200000000000045e+02,5.777660944285999989e+01
1.616450000000000102e+02,5.777860229286000049e+01
1.616699999999999875e+02,5.778059514286000109e+01
1.616949999999999932e+02,5.778258799286000169e+01
1.617199999999999989e+02,5.778458084286000229e+01
1.617450000000000045e+02,5.778657369286000289e+01
1.617700000000000102e+02,5.778856654286000349e+01
1.617949999999999875e+02,5.779055939285999699e+01
1.618199999999999932e+02,5.779255224285999759e+01
1.618449999999999989e+02,5.779454509285999819e+01
1.618700000000000045e+02,5.779653794285999879e+01
1.618950000000000102e+02,5.779853079285999939e+01
1.619199999999999875e+02,5.780052364286000000e+01
1.619449999999999932e+02,5.780251649286000060e+01
1.619699999999999989e+02,5.780450934286000120e+01
1.619950000000000045e+02,5.780650219286000180e+01
1.620200000000000102e+02,5.780849504286000240e+01
1.620449999999999875e+02,5.781048789286000300e+01
1.620699999999999932e+02,5.781248074285999650e+01
1.620949999999999989e+02,5.781447359285999710e+01
1.621200000000000045e+02,5.781646644285999770e+01
1.621450000000000102e+02,5.781845929285999830e+01
1.621699999999999875e+02,5.782045214285999890e+01
1.621949999999999932e+02,5.782244499285999950e+01
1.622199999999999989e+02,5.782443784286000010e+01
1.622450000000000045e+02,5.782643069286000070e+01
1.622700000000000102e+02,5.782842354286000131e+01
1.622949999999999875e+02,5.783041639286000191e+01
1.623199999999999932e+02,5.783240924286000251e+01
1.623449999999999989e+02,5.783440209286000311e+01
1.623700000000000045e+02,5.783639494285999660e+01
1.623950000000000102e+02,5.783838779285999721e+01
1.624199999999999875e+02,5.784038064285999781e+01
1.624449999999999932e+02,5.784237349285999841e+01
1.624699999999999989e+02,5.784436634285999901e+01
1.624950000000000045e+02,5.784635919285999961e+01
1.625200000000000102e+02,5.784835204286000021e+01
1.625449999999999875e+02,5.785034489286000081e+01
1.625699999999999932e+02,5.785233774286000141e+01
1.625949999999999989e+02,5.785433059286000201e+01
1.626200000000000045e+02,5.785632344286000261e+01
1.626450000000000102e+02,5.785831629286000322e+01
1.626699999999999875e+02,5.786030914285999671e+01
1.626949999999999932e+02,5.786230199285999731e+01
1.627199999999999989e+02,5.786429484285999791e+01
1.627450000000000045e+02,5.786628769285999851e+01
1.627700000000000102e+02,5.786828054285999912e+01
1.627949999999999875e+02,5.787027339285999972e+01
1.628199999999999932e+02,5.787226624286000032e+01
1.628449999999999989e+02,5.787425909286000092e+01
1.628700000000000045e+02,5.787625194286000152e+01
1.628950000000000102e+02,5.787824479286000212e+01
1.629199999999999875e+02,5.788023764286000272e+01
1.629449999999999932e+02,5.788223049286000332e+01
1.629699999999999989e+02,5.788422334285999682e+01
1.630449999999999875e+02,5.789020189285999862e+01
1.630699999999999932e+02,5.789219474285999922e+01
1.630949999999999989e+02,5.789418759285999982e+01
1.631200000000000045e+02,5.789618044286000043e+01
1.631450000000000102e+02,5.789817329286000103e+01
1.631699999999999875e+02,5.790016614286000163e+01
1.631949999999999932e+02,5.790215899286000223e+01
1.632199999999999989e+02,5.790415184286000283e+01
1.632450000000000045e+02,5.790614469286000343e+01
1.632700000000000102e+02,5.790813754285999693e+01
1.632949999999999875e+02,5.791013039285999753e+01
1.633199999999999932e+02,5.791212324285999813e+01
1.633449999999999989e+02,5.791411609285999873e+01
1.633700000000000045e+02,5.791610894285999933e+01
1.634199999999999875e+02,5.792009464286000053e+01
1.634449999999999932e+02,5.792208749286000113e+01
1.634699999999999989e+02,5.792408034286000174e+01
1.634950000000000045e+02,5.792607319286000234e+01
1.635200000000000102e+02,5.792806604286000294e+01
1.635449999999999875e+02,5.793005889286000354e+01
1.635699999999999932e+02,5.793205174285999703e+01
1.635949999999999989e+02,5.793404459285999764e+01
1.636200000000000045e+02,5.793603744285999824e+01
1.636450000000000102e+02,5.793803029285999884e+01
1.636699999999999875e+02,5.794002314285999944e+01
1.636949999999999932e+02,5.794201599286000004e+01
1.637199999999999989e+02,5.794400884286000064e+01
1.637450000000000045e+02,5.794600169286000124e+01
1.637700000000000102e+02,5.794799454286000184e+01
1.637949999999999875e+02,5.794998739286000244e+01
1.638199999999999932e+02,5.795198024286000305e+01
1.638449999999999989e+02,5.795397309285999654e+01
1.638700000000000045e+02,5.795596594285999714e+01
1.638950000000000102e+02,5.795795879285999774e+01
1.639199999999999875e+02,5.795995164285999834e+01
1.639449999999999932e+02,5.796194449285999895e+01
1.639699999999999989e+02,5.796393734285999955e+01
1.639950000000000045e+02,5.796593019286000015e+01
1.640200000000000102e+02,5.796792304286000075e+01
1.640449999999999875e+02,5.796991589286000135e+01
1.640699999999999932e+02,5.797190874286000195e+01
1.640949999999999989e+02,5.797390159286000255e+01
1.641200000000000045e+02,5.797589444286000315e+01
1.641450000000000102e+02,5.797788729285999665e+01
1.641699999999999875e+02,5.797988014285999725e+01
1.641949999999999932e+02,5.798187299285999785e+01
1.642199999999999989e+02,5.798386584285999845e+01
1.642450000000000045e+02,5.798585869285999905e+01
1.642700000000000102e+02,5.798785154285999965e+01
1.642949999999999875e+02,5.798984439286000026e+01
1.643100000000000023e+02,5.799104010285999777e+01
1.643350000000000080e+02,5.799303295285999837e+01
1.643600000000000136e+02,5.799502580285999898e+01
1.643849999999999909e+02,5.799701865285999958e+01
1.644099999999999966e+02,5.799901150286000018e+01
1.644350000000000023e+02,5.800100435286000078e+01
1.644600000000000080e+02,5.800299720286000138e+01
1.644850000000000136e+02,5.800584107125359878e+01
1.645099999999999909e+02,5.800868528019079662e+01
1.645349999999999966e+02,5.801152948912800156e+01
1.645600000000000023e+02,5.801437369806519939e+01
1.645850000000000080e+02,5.801721790700239723e+01
1.646100000000000136e+02,5.802006211593960217e+01
1.646349999999999909e+02,5.802290632487680000e+01
1.646599999999999966e+02,5.802575053381399783e+01
1.646850000000000023e+02,5.802859474275120277e+01
1.647100000000000080e+02,5.803143895168840061e+01
1.647350000000000136e+02,5.803428316062559844e+01
1.647599999999999909e+02,5.803712736956280338e+01
1.647849999999999966e+02,5.803997157850000121e+01
1.648100000000000023e+02,5.804281578743719905e+01
1.648350000000000080e+02,5.804565999637439688e+01
1.648600000000000136e+02,5.804850420531160182e+01
1.648849999999999909e+02,5.805134841424879966e+01
1.649099999999999966e+02,5.805419262318599749e+01
1.649850000000000136e+02,5.806272524999759810e+01
1.650099999999999909e+02,5.806556945893480304e+01
1.650349999999999966e+02,5.806841366787200087e+01
1.650600000000000023e+02,5.807125787680919871e+01
1.650850000000000080e+02,5.807410208574639654e+01
1.651100000000000136e+02,5.807694629468360148e+01
1.651349999999999909e+02,5.807979050362079931e+01
1.651599999999999966e+02,5.808263471255799715e+01
1.651850000000000023e+02,5.808547892149520209e+01
1.652100000000000080e+02,5.808832313043239992e+01
1.652350000000000136e+02,5.809116733936959776e+01
1.652599999999999909e+02,5.809401154830680269e+01
1.652849999999999966e+02,5.809685575724400053e+01
1.653100000000000023e+02,5.809969996618119836e+01
1.653350000000000080e+02,5.810254417511840330e+01
1.653600000000000136e+02,5.810538838405560114e+01
1.653849999999999909e+02,5.810823259299269949e+01
1.654099999999999966e+02,5.811107680192999680e+01
1.654350000000000023e+02,5.811392101086710227e+01
1.654600000000000080e+02,5.811676521980430010e+01
1.654850000000000136e+02,5.811960942874159741e+01
1.655099999999999909e+02,5.812245363767870288e+01
1.655349999999999966e+02,5.812529784661590071e+01
1.655600000000000023e+02,5.812814205555309854e+01
1.655850000000000080e+02,5.813098626449030348e+01
1.656100000000000136e+02,5.813383047342750132e+01
1.656349999999999909e+02,5.813667468236469915e+01
1.656599999999999966e+02,5.813951889130189699e+01
1.656850000000000023e+02,5.814236310023910193e+01
1.657100000000000080e+02,5.814520730917629976e+01
1.657350000000000136e+02,5.814805151811349759e+01
1.657599999999999909e+02,5.815089572705070253e+01
1.657849999999999966e+02,5.815373993598790037e+01
1.658100000000000023e+02,5.815658414492509820e+01
1.658350000000000080e+02,5.815942835386230314e+01
1.658600000000000136e+02,5.816227256279950097e+01
1.658849999999999909e+02,5.816511677173669881e+01
1.659099999999999966e+02,5.816796098067389664e+01
1.659350000000000023e+02,5.817080518961110158e+01
1.659600000000000080e+02,5.817364939854829942e+01
1.659850000000000136e+02,5.817649360748549725e+01
1.660099999999999909e+02,5.817933781642270219e+01
1.660349999999999966e+02,5.818218202535990002e+01
1.660600000000000023e+02,5.818502623429709786e+01
1.660850000000000080e+02,5.818787044323430280e+01
1.661100000000000136e+02,5.819071465217150063e+01
1.661349999999999909e+02,5.819355886110869847e+01
1.661599999999999966e+02,5.819640307004590341e+01
1.661850000000000023e+02,5.819924727898310124e+01
1.662100000000000080e+02,5.820209148792029907e+01
1.662350000000000136e+02,5.820493569685749691e+01
1.662599999999999909e+02,5.820777990579470185e+01
1.662849999999999966e+02,5.821062411473189968e+01
1.663100000000000023e+02,5.821346832366909751e+01
1.663350000000000080e+02,5.821631253260630245e+01
1.663600000000000136e+02,5.821915674154350029e+01
1.663849999999999909e+02,5.822200095048069812e+01
1.664099999999999966e+02,5.822484515941790306e+01
1.664850000000000136e+02,5.823337778622949656e+01
1.665099999999999909e+02,5.823622199516670150e+01
1.665349999999999966e+02,5.823906620410389934e+01
1.665600000000000023e+02,5.824191041304109717e+01
1.665850000000000080e+02,5.824475462197830211e+01
1.666100000000000136e+02,5.824759883091549995e+01
1.666349999999999909e+02,5.825044303985269778e+01
1.666599999999999966e+02,5.825328724878990272e+01
1.666850000000000023e+02,5.825613145772710055e+01
1.667100000000000080e+02,5.825897566666429839e+01
1.667350000000000136e+02,5.826181987560150333e+01
1.667599999999999909e+02,5.826466408453860168e+01
1.667849999999999966e+02,5.826750829347579952e+01
1.668100000000000023e+02,5.827035250241299735e+01
1.668350000000000080e+02,5.827319671135020229e+01
1.668600000000000136e+02,5.827604092028740013e+01
1.668849999999999909e+02,5.827888512922459796e+01
1.669099999999999966e+02,5.828172933816180290e+01
1.669350000000000023e+02,5.828457354709900073e+01
1.669600000000000080e+02,5.828741775603619857e+01
1.669850000000000136e+02,5.829026196497340351e+01
1.670099999999999909e+02,5.829310617391060134e+01
1.670349999999999966e+02,5.829595038284779918e+01
1.670600000000000023e+02,5.829879459178499701e+01
1.670850000000000080e+02,5.830163880072220195e+01
1.671100000000000136e+02,5.830448300965939978e+01
1.671349999999999909e+02,5.830732721859659762e+01
1.671599999999999966e+02,5.831017142753380256e+01
1.671850000000000023e+02,5.831301563647100039e+01
1.672100000000000080e+02,5.831585984540819823e+01
1.672350000000000136e+02,5.831870405434540316e+01
1.672599999999999909e+02,5.832154826328260100e+01
1.672849999999999966e+02,5.832439247221979883e+01
1.673100000000000023e+02,5.832723668115699667e+01
1.673350000000000080e+02,5.833008089009420161e+01
1.673600000000000136e+02,5.833292509903139944e+01
1.673849999999999909e+02,5.833576930796859727e+01
1.674099999999999966e+02,5.833861351690580221e+01
1.674350000000000023e+02,5.834145772584300005e+01
1.674600000000000080e+02,5.834430193478019788e+01
1.674850000000000136e+02,5.834714614371740282e+01
1.675099999999999909e+02,5.834999035265460066e+01
1.675349999999999966e+02,5.835283456159179849e+01
1.675600000000000023e+02,5.835567877052900343e+01
1.675850000000000080e+02,5.835852297946620126e+01
1.676100000000000136e+02,5.836136718840339910e+01
1.676349999999999909e+02,5.836421139734059693e+01
1.676599999999999966e+02,5.836705560627780187e+01
1.676850000000000023e+02,5.836989981521499971e+01
1.677100000000000080e+02,5.837274402415219754e+01
1.677350000000000136e+02,5.837558823308940248e+01
1.677599999999999909e+02,5.837843244202660031e+01
1.677849999999999966e+02,5.838127665096379815e+01
1.678100000000000023e+02,5.838412085990100309e+01
1.678350000000000080e+02,5.838696506883820092e+01
1.678600000000000136e+02,5.838980927777539875e+01
1.678849999999999909e+02,5.839265348671259659e+01
1.679099999999999966e+02,5.839549769564980153e+01

